NEONsite,FluxnetSite,location,month,GPP_2001,GPP_2002,GPP_2003,GPP_2004,GPP_2005,GPP_2006,GPP_2007,GPP_2008,GPP_2009,GPP_2010,GPP_2011,GPP_2012,GPP_2013,GPP_2014,GPP_2015,NEE_2001,NEE_2002,NEE_2003,NEE_2004,NEE_2005,NEE_2006,NEE_2007,NEE_2008,NEE_2009,NEE_2010,NEE_2011,NEE_2012,NEE_2013,NEE_2014,NEE_2015,TER_2001,TER_2002,TER_2003,TER_2004,TER_2005,TER_2006,TER_2007,TER_2008,TER_2009,TER_2010,TER_2011,TER_2012,TER_2013,TER_2014,TER_2015
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,6,3.085322799,4.061745935,4.316825081,4.198620138,3.327115673,2.293266052,3.649052771,3.403881405,3.5714777,3.252803207,2.744644781,2.495605592,3.58043722,2.799699859,3.92094547,-0.399240735,-0.986396174,-1.143363005,-0.890099089,-0.601519878,-0.117996616,-0.661047809,-0.627291972,-0.781037379,-0.529746494,-0.382508689,-0.258338063,-0.796597801,-0.205946228,-0.916850652,2.848943991,3.030089382,3.112582715,3.18420945,2.832810734,2.395469573,2.997211278,2.908579975,2.882277787,2.890683794,2.603609368,2.446690415,2.881218431,2.730249033,3.04953851
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,7,2.610702504,4.010521983,2.715048283,4.169104641,2.841582584,1.833644939,3.835870592,2.565832156,2.357920248,3.35634088,2.340529276,1.784324255,2.972902179,2.603045377,3.645008287,-0.214190989,-0.945883582,-0.325440473,-1.093968496,-0.336719841,0.139967238,-0.879416012,-0.258253528,-0.163294368,-0.589359868,-0.083742064,0.104655016,-0.3955097,-0.235195061,-0.807989909,2.682793957,3.070037457,2.62775966,3.100261182,2.692593016,2.30815973,2.98815787,2.549540842,2.447617663,2.892626088,2.63943525,2.2094234,2.773647706,2.591966702,2.960016501
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,8,1.857366379,2.382605374,2.028556664,3.130333912,2.367419418,1.448393373,2.899243203,2.502828789,2.020056913,2.306615968,1.077412868,1.277043917,1.819852216,2.192411432,2.160905217,0.10926816,-0.213911243,-0.013131655,-0.595927641,-0.214394271,0.248107968,-0.493003497,-0.221594574,-0.07869765,-0.244553875,0.41321028,0.175614389,0.017195548,-0.14894169,-0.09974823,2.275928174,2.41654823,2.300063282,2.643033751,2.412349833,2.100759612,2.603757907,2.476725287,2.239382617,2.355292487,1.946313273,1.808007534,2.171230145,2.336831946,2.365647511
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,9,2.151042298,1.678831595,2.178427754,1.925988418,1.37869909,1.821761644,1.977031984,2.402600385,1.600452105,2.572799764,0.767583562,1.450283757,1.336182754,1.448464341,1.509368409,-0.204576351,0.007516404,-0.14542622,-0.105813446,0.171995665,-0.091980792,-0.095005702,-0.324369042,0.149054072,-0.351553157,0.409034817,0.148439259,0.201231364,0.175880087,0.11436977,2.057735441,1.922489632,2.119553013,1.987904035,1.865511671,1.929349821,2.113529369,2.16759349,1.946442718,2.333058381,1.406594854,1.817054747,1.832867259,1.890695028,1.894383734
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,10,1.479975821,1.130982135,1.151894839,1.244120345,0.999132807,1.541669661,1.187848187,1.424143779,1.428626266,1.609850749,1.180748279,1.287584318,1.323539198,1.300001717,1.016721789,0.00308332,0.325316967,0.229654595,0.17544905,0.244376904,-0.014294113,0.114569488,-0.004558449,0.112258804,-0.148984615,0.156809025,0.181829813,0.124961912,0.157216606,0.318746912,1.549213892,1.494784733,1.473326405,1.514416471,1.347912522,1.581985766,1.44305037,1.492199182,1.635887394,1.53110897,1.435698512,1.582093583,1.549089394,1.566903463,1.455736691
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,11,0.682335973,0.848364424,0.684118673,0.712799573,0.592968274,1.079607187,0.590854367,0.642351107,0.864058211,0.725158569,1.08597474,0.630065551,0.796706689,0.696848343,0.827713044,0.376473831,0.152397884,0.355856002,0.349555174,0.336626075,0.121197736,0.418090571,0.275110927,0.175808094,0.244475418,0.065309104,0.376791667,0.268477444,0.302056826,0.210556066,1.076639498,1.043936431,1.095257577,1.083514325,0.983392288,1.234511522,1.05859009,0.948715499,1.083608044,1.063446622,1.159413785,1.051266335,1.090772788,1.02036664,1.089560483
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,12,0.527044863,0.590450925,0.541605115,0.59260436,0.403700355,0.654327039,0.395735424,0.431210718,0.585222931,0.508709532,0.83460805,0.417060846,0.583866304,0.463949121,0.588008724,0.195722735,0.182231144,0.280235915,0.194132224,0.367103363,0.195985074,0.263227642,0.243929679,0.159575596,0.286384565,0.075803259,0.261499939,0.167375882,0.292939602,0.201813301,0.761418948,0.78649166,0.851936802,0.83420799,0.769317186,0.860050709,0.721098849,0.687883564,0.762621471,0.850781327,0.886434414,0.701186877,0.770740613,0.780992168,0.810806027
CPER,US-xCP,Central Plains Experimental Range NEON,1,0.197513637,0.228279586,0.281918298,0.217083841,0.225968487,0.26667536,0.140283497,0.14558702,0.288527824,0.186920572,0.205079216,0.244477389,0.187591158,0.267159328,0.169364512,-0.064670389,-0.091838867,-0.092367299,-0.066274658,-0.026457732,-0.043511819,-0.060440837,-0.077425068,-0.060362584,-0.082808871,-0.066634285,-0.077284215,-0.0759152,-0.029070252,-0.055414248,1.41E+36,0.288395938,0.34924893,0.284453072,0.318162422,0.344057578,0.199969424,0.21296713,0.364071955,0.251250235,0.279913879,0.303637065,0.254779452,0.353643759,0.259527018
CPER,US-xCP,Central Plains Experimental Range NEON,2,0.186415902,0.258803825,0.212683804,0.205899674,0.23975138,0.254211216,0.20744554,0.230576544,0.253226633,0.184115288,0.225403096,0.196493283,0.20568966,0.214089138,0.241124153,-0.030491192,-0.018531895,-0.066561229,-0.049873147,0.025484884,-0.053654442,-0.0338456,-0.046848145,-0.003137183,-0.052751981,0.002455315,-0.031224359,-0.025836888,-0.074361978,0.044077411,0.292620643,0.369781154,0.290310633,0.289726402,0.345378962,0.326517445,0.297022067,0.305269291,0.345585797,0.270774268,0.341113185,0.288352635,0.301183427,0.302925536,0.426472726
CPER,US-xCP,Central Plains Experimental Range NEON,3,0.297544504,0.288356464,0.284425488,0.380140303,0.343747007,0.26396974,0.352683387,0.338683646,0.319515541,0.278313909,0.300271981,0.354638611,0.25500345,0.39354515,0.362213338,0.067900653,0.059988466,0.06170281,0.075827854,0.043351261,0.074064773,0.074220615,0.013884126,0.069502911,0.064831049,0.05809232,0.036272973,0.04567796,-0.070608251,0.002565479,0.414416792,0.407471023,0.390644184,0.476165926,0.433935756,0.39127117,0.462908589,0.396702447,0.408679568,0.392359905,0.412722008,0.426823287,0.356785805,0.397208812,0.428466364
CPER,US-xCP,Central Plains Experimental Range NEON,4,0.758831995,0.46982454,0.754350056,0.565077831,0.588069525,0.70766787,0.752254981,0.581702004,0.59614534,0.653835355,0.514075129,0.54163736,0.394018063,0.803726763,0.638778785,-0.120536028,0.089795888,-0.105549473,0.044712139,-0.010218,-0.065591555,-0.12168575,-0.032883012,0.007543511,-0.067547967,0.024013319,0.026109479,0.049547542,-0.178864234,-0.044872088,0.650051022,0.563022962,0.648513541,0.593391076,0.596342802,0.614340952,0.645257162,0.555722549,0.601632641,0.618577489,0.566593845,0.600530649,0.494695388,0.641424144,0.616272216
CPER,US-xCP,Central Plains Experimental Range NEON,5,1.69233966,0.765010449,2.01567909,0.911654241,1.479662373,0.997735807,1.508745024,0.879824667,1.883644167,1.666766482,0.94172376,0.626044552,1.222783656,1.924479611,1.241177782,-0.483837411,0.048169308,-0.646959249,-0.018882521,-0.358461343,-0.083584793,-0.371024192,-0.034339519,-0.560062812,-0.539994064,-0.083730015,0.090648944,-0.237249363,-0.680299243,-0.241387551,1.127561139,0.857112627,1.261329146,0.917432586,1.073269097,0.914418162,1.086870318,0.84032228,1.200962765,1.101175674,0.889456786,0.790309158,0.964606258,1.174130735,1.01617857
CPER,US-xCP,Central Plains Experimental Range NEON,6,1.830442656,1.082326165,2.752978594,1.185989115,2.791434598,0.882595813,1.225877784,1.581773342,3.588550085,2.757365164,1.967278838,0.719808873,1.265470621,2.620515542,2.964816508,-0.418744266,0.004012522,-0.935862791,-0.06499788,-0.982020871,0.088668125,-0.088836201,-0.298886416,-1.471236782,-0.902007842,-0.511764271,0.165188751,-0.124573698,-0.856474025,-1.022595012,1.417580745,1.149813672,1.660628541,1.156293626,1.677331613,1.070675875,1.181317224,1.289475639,1.899354858,1.698252369,1.39256043,1.006445905,1.182178923,1.608754774,1.766608607
CPER,US-xCP,Central Plains Experimental Range NEON,7,1.992245217,1.255487538,1.658032363,1.564975845,1.955331571,1.091916415,1.609630456,1.302619521,3.065700378,2.298456811,2.007292442,1.277047671,1.588160423,2.334642127,2.476322429,-0.473600481,-0.058400998,-0.257886248,-0.222595543,-0.444310709,0.030777194,-0.249959276,-0.106647106,-1.056110759,-0.634001702,-0.47931922,-0.104831413,-0.253329205,-0.632969126,-0.716513328,1.490681796,1.239516079,1.406814812,1.342403696,1.487175057,1.20604994,1.384647527,1.261125672,1.823606474,1.581254909,1.509112189,1.238126586,1.36803228,1.61589407,1.648626442
CPER,US-xCP,Central Plains Experimental Range NEON,8,1.456694305,1.065396158,1.367587498,1.438686276,1.407416107,0.999546372,2.053776592,1.993972586,1.812264445,1.422043353,1.481611648,0.94458758,1.341286125,1.91814561,1.652086458,-0.203632976,-0.01427922,-0.121162473,-0.207259275,-0.178322558,0.02040389,-0.492331861,-0.485462295,-0.40435877,-0.200606304,-0.223832739,0.053473192,-0.141755746,-0.457851918,-0.334229748,1.261699049,1.116116935,1.265479065,1.224622925,1.222725421,1.107353195,1.506702326,1.428732406,1.364353374,1.226747206,1.270130904,1.065175415,1.230750774,1.397646769,1.302398607
CPER,US-xCP,Central Plains Experimental Range NEON,9,0.720107457,0.76886355,1.08593597,1.065676008,0.723966947,0.679240073,1.141814296,1.736609728,0.832800425,0.687777329,0.810364499,0.685166874,1.174393173,0.855117772,0.87584703,0.078853131,0.063398623,-0.141321219,-0.088703373,0.087625665,0.097095328,-0.128859963,-0.471253741,0.021391632,0.085944032,0.026510145,0.100638756,-0.146198571,0.009123853,0.01554459,0.847102937,0.88391647,0.949527394,0.998147697,0.86144938,0.827804705,1.022580451,1.193762937,0.906644253,0.83130146,0.900937492,0.852127646,1.068186563,0.928140268,0.938971752
CPER,US-xCP,Central Plains Experimental Range NEON,10,0.379482959,0.399680594,0.449689315,0.624376796,0.432954315,0.409589479,0.598515037,0.635788658,0.381485163,0.383414053,0.384782582,0.317425189,0.671348604,0.460459086,0.434765881,0.141102862,0.0878346,0.108552407,0.034892644,0.144593169,0.115499196,0.034270842,0.01421603,0.151841329,0.152594498,0.124178954,0.176472384,-0.041415898,0.106772582,0.137410431,0.542892475,0.532895581,0.572157543,0.695971163,0.62606825,0.558819389,0.651391196,0.653158173,0.575024967,0.576613943,0.565151284,0.547595575,0.652245675,0.608354195,0.636328638
CPER,US-xCP,Central Plains Experimental Range NEON,11,0.241219758,0.261819353,0.25283929,0.22557805,0.257963967,0.244906676,0.259298236,0.297296059,0.20935737,0.226365027,0.227543548,0.257075956,0.312362607,0.285614677,0.256257068,0.040201906,0.065269133,0.056607478,0.020120656,0.042738724,0.048725067,0.049316224,0.032010543,0.04560186,-0.001397029,0.035273361,0.054637283,0.007916858,0.032114726,0.024072459,0.376382328,0.413174125,0.404371722,0.340580634,0.383397989,0.394438719,0.396777326,0.415071306,0.359503038,0.347579174,0.35427472,0.402593248,0.401200302,0.40768742,0.371548618
CPER,US-xCP,Central Plains Experimental Range NEON,12,0.236231746,0.26995183,0.189695973,0.295462663,0.261448137,0.17674993,0.136819315,0.252338261,0.157807015,0.240366058,0.21770613,0.191830478,0.24947788,0.215858648,0.17328502,-0.104848941,-0.093061581,-0.071658726,-0.052285473,-0.032793798,-0.04422427,-0.075718404,-0.087346593,-0.081773743,-0.070402805,-0.061150399,-0.080852411,-0.06673664,-0.085548087,-0.059103428,0.292749943,0.322931148,0.254177991,0.363501425,0.334440899,0.26389415,0.208271903,0.29644198,0.22251939,0.305023481,0.282670735,0.24936824,0.304432944,0.29063555,0.238791912
DCFS,US-xDC,Dakota Coteau Field  NEON,1,0.0880815,0.122817347,0.103214008,0.088523362,0.09750267,0.11108433,0.087011842,0.092295813,0.093210725,0.089121978,0.091189915,0.165716091,0.08620592,0.09697464,0.102617394,0.092787973,0.108755939,0.092019381,0.059352497,0.037297987,0.141108295,0.078986969,0.048649987,0.022787448,0.04215551,0.057106499,0.139662431,0.04814764,0.053479818,0.049415158,1.41E+36,0.339836088,0.309488639,0.249313594,0.281878363,0.360360945,0.270512248,0.267111542,0.273763815,0.261694782,0.261226437,0.431212495,0.253273682,0.269032234,0.285858587
DCFS,US-xDC,Dakota Coteau Field  NEON,2,0.096473608,0.161383758,0.099858351,0.106134721,0.125076771,0.101145267,0.093078604,0.09669113,0.087703405,0.091053526,0.103716931,0.169280697,0.090049394,0.090860319,0.102326041,0.053601837,0.124626258,0.03558837,0.061910877,0.101384254,0.096836321,0.016708499,0.080932841,0.076899055,0.018243865,0.084676313,0.158490661,0.081449746,0.008658821,0.061064133,0.226912275,0.404853404,0.228143407,0.282083654,0.331830123,0.275394266,0.258671208,0.256991633,0.252911048,0.219833912,0.267327962,0.411017896,0.243462347,0.225773234,0.248560685
DCFS,US-xDC,Dakota Coteau Field  NEON,3,0.170122957,0.154595028,0.199805288,0.218545014,0.24144109,0.197332489,0.195612212,0.202946615,0.128182976,0.201242049,0.113654005,0.281578442,0.110329477,0.188181267,0.231767797,0.160534148,0.183798425,0.206324126,0.231906455,0.178682447,0.172715929,0.228706565,0.191877896,0.12917084,0.188626092,0.141846373,0.364769848,0.124467506,0.160705372,0.228372591,0.406736492,0.424203293,0.469985361,0.547736099,0.49695574,0.450136855,0.50493786,0.472866913,0.340884794,0.461081367,0.315724538,0.742708976,0.290661461,0.44645236,0.535845113
DCFS,US-xDC,Dakota Coteau Field  NEON,4,0.435638508,0.369758862,0.508258038,0.562214233,0.51198623,0.558402764,0.517427339,0.456872354,0.350146385,0.565685729,0.324238768,0.539054137,0.244583356,0.403627225,0.463515364,0.348928242,0.371561281,0.432698638,0.32218354,0.493744871,0.464664911,0.320143012,0.332519819,0.371579539,0.391547259,0.365354629,0.416059475,0.212369055,0.338573105,0.480464017,0.879492382,0.808366696,0.98815227,0.963633553,1.080710069,1.079019781,0.919964133,0.836570079,0.802582648,1.025320522,0.778403827,1.053136346,0.511721732,0.826472036,0.985745401
DCFS,US-xDC,Dakota Coteau Field  NEON,5,1.837914466,1.06973985,1.582993353,1.286928335,1.547450185,1.79817173,1.679671396,1.066213013,1.31243969,1.702852375,1.150586558,1.708213765,0.956882365,0.979202887,1.176565096,0.072861679,0.366595417,0.159369311,0.301593158,0.144357436,0.110862787,0.175070284,0.426634154,0.246294203,0.038392141,0.376077178,0.123011551,0.476926108,0.480347525,0.387743121,1.965230452,1.477187999,1.764288506,1.612663638,1.66126325,1.908432775,1.860550523,1.461207921,1.612843448,1.800004075,1.586212468,1.879630451,1.478635837,1.49861518,1.586193975
DCFS,US-xDC,Dakota Coteau Field  NEON,6,5.128256466,3.850067362,5.306510027,4.586424043,5.533567969,4.784703655,5.336352767,3.795759559,3.690978104,4.642612236,3.88312229,4.528766588,2.939384984,2.837260075,3.88085885,-1.354404394,-0.704537946,-1.517295028,-1.184535801,-1.685435431,-1.234140098,-1.598841384,-0.73054768,-0.598057159,-1.195240437,-0.649424467,-1.090619619,-0.136463891,0.031409775,-0.654554297,3.38916091,3.128208715,3.490745596,3.183523723,3.567929563,3.38643072,3.512345399,3.012305473,3.045896845,3.315017865,3.108985806,3.336745393,2.846366329,2.825519284,3.16055593
DCFS,US-xDC,Dakota Coteau Field  NEON,7,6.78316469,5.968063788,5.902319801,6.475307612,6.686793951,5.078997844,6.467653784,5.774991918,5.871558887,6.103664916,6.889275848,6.289781932,5.109651846,6.093100081,6.584821113,-2.164494024,-1.739204884,-1.647119453,-2.116309047,-2.227958297,-1.205475288,-2.064390881,-1.639858523,-1.788634624,-1.83658463,-2.305036608,-1.888736216,-1.181384388,-1.879462675,-2.151010366,4.236389487,4.01585603,3.963296912,4.039965197,4.181799894,3.835830872,4.184186898,3.961218024,3.815315521,4.031543727,4.344189683,4.213175367,3.771223051,3.995025803,4.168643588
DCFS,US-xDC,Dakota Coteau Field  NEON,8,3.646400503,3.449595737,3.125748667,3.625528224,4.022580913,2.67054097,3.806640453,4.436412355,3.894953913,4.311259393,5.149813074,4.420219285,4.554004277,4.52625313,3.787545736,-0.371809331,-0.274233765,-0.082316674,-0.459779746,-0.628660632,0.164264996,-0.476113636,-0.898531,-0.558968437,-0.788397034,-1.33004924,-0.946864167,-0.933277124,-0.951073104,-0.458789787,3.22597194,3.136098283,3.103969022,2.990865429,3.225712622,2.913065049,3.226833189,3.436337452,3.214388897,3.378496784,3.576587874,3.309095025,3.440586494,3.332703195,3.268912989
DCFS,US-xDC,Dakota Coteau Field  NEON,9,1.259534375,1.2219686,1.026001802,1.693022476,1.362778485,1.18073019,1.525862107,1.707214555,1.94587255,1.427969311,1.76106468,1.115743086,1.780916694,2.001031121,1.128526945,0.535082205,0.547695694,0.618178841,0.321117855,0.551075175,0.592576198,0.374740839,0.288023037,0.25357311,0.432254431,0.302868836,0.570571303,0.308056317,0.170524087,0.722528589,1.882094756,1.839573444,1.70899131,2.032582586,1.978648287,1.839505515,1.934819625,2.016684724,2.2055549,1.909683289,2.103319215,1.766757354,2.101174348,2.170109695,1.966601619
DCFS,US-xDC,Dakota Coteau Field  NEON,10,0.417503972,0.363968834,0.371101534,0.471583697,0.523632833,0.418260713,0.466196202,0.530291001,0.373822928,0.547006122,0.52307145,0.379385247,0.486637734,0.43952947,0.41346905,0.482405856,0.371409927,0.53912405,0.489570176,0.502040047,0.360479609,0.497110689,0.455845294,0.460182763,0.512953617,0.485705256,0.44616609,0.442297302,0.556521322,0.562137109,0.980716753,0.785921521,1.007906391,1.045777396,1.098732247,0.810914005,1.025453323,1.057520475,0.886116609,1.149874977,1.071977054,0.891920195,0.963384393,1.103551699,1.066205667
DCFS,US-xDC,Dakota Coteau Field  NEON,11,0.214718545,0.209150466,0.152295195,0.218641456,0.186540664,0.183657505,0.190619942,0.16819331,0.202200224,0.172639676,0.199419658,0.171421313,0.161488092,0.129060981,0.188780829,0.363621669,0.291079373,0.256012139,0.284219377,0.314965492,0.241072911,0.270524436,0.297394823,0.282010963,0.274479942,0.274625116,0.265157036,0.229133315,0.233871263,0.318890956,0.687367321,0.582986845,0.491941509,0.58074077,0.603177661,0.47886772,0.52225246,0.556550822,0.567029317,0.518592941,0.548875064,0.52562183,0.458203653,0.416665616,0.596652875
DCFS,US-xDC,Dakota Coteau Field  NEON,12,0.097928542,0.11969207,0.095322721,0.119952685,0.114846631,0.123098403,0.089074594,0.089046444,0.088653539,0.092172338,0.169674777,0.094761034,0.096331628,0.090810647,0.096021344,0.146460225,0.166590382,0.124666456,0.153646682,0.177751915,0.162935206,0.133247957,0.03461043,0.09218327,0.113733964,0.195156328,0.113851323,0.067271631,0.113757809,0.132970876,0.341185126,0.364596476,0.308516087,0.374978528,0.393739426,0.370045192,0.302428013,0.256749007,0.277366103,0.285559035,0.478276338,0.297379557,0.258828839,0.322000144,0.321435968
DELA,US-xDL,Dead Lake NEON,1,0.995659821,1.132059932,1.131932337,1.021780873,1.223356458,1.277463042,1.198782638,1.138331251,1.119848194,1.055288949,0.977734738,1.273044972,1.01917467,1.104745472,1.015420407,0.298674821,0.265331116,0.174742312,0.297030621,0.290352278,0.266270952,0.30387287,0.264636469,0.26937997,0.233483082,0.239871653,0.198252991,0.367181444,0.19118396,0.299757641,1.41E+36,1.398678543,1.293227444,1.325835558,1.522578366,1.569773015,1.484621159,1.383825814,1.381597363,1.257656697,1.204941552,1.479794025,1.376589105,1.289029415,1.307463034
DELA,US-xDL,Dead Lake NEON,2,1.448985528,1.404058914,1.271691263,1.104652182,1.333266311,1.426688658,1.475582056,1.39228916,1.410929887,1.214117738,1.401973178,1.567933014,1.331628409,1.347844943,1.2989891,0.211124089,0.080698661,0.276473254,0.346129825,0.259704902,0.119351354,-0.012536169,0.187516039,0.049696333,0.080176163,0.138806495,0.045636763,0.207780892,0.16380845,0.113380756,1.697028152,1.558299412,1.537664279,1.43122178,1.583767951,1.56499494,1.458451943,1.591436569,1.516460304,1.270645924,1.602886518,1.615794842,1.544797158,1.523397864,1.413705287
DELA,US-xDL,Dead Lake NEON,3,2.449702343,2.606601512,2.679543117,2.872272075,2.298393579,2.553366934,3.103726567,2.637051244,2.673682793,2.25835466,3.116201742,3.87592554,2.189603505,2.146293504,2.078012221,-0.286308823,-0.343449046,-0.170819125,-0.676651106,-0.171185899,-0.488085138,-0.712498132,-0.473834035,-0.234674301,-0.250220034,-0.540739661,-0.914765541,-0.344603212,-0.188768405,0.018595443,2.137772303,2.233036539,2.482934319,2.288220447,2.11530944,2.15873464,2.438507731,2.226809557,2.411963018,2.014745948,2.57921838,2.960870381,1.865919371,1.983615381,2.051690255
DELA,US-xDL,Dead Lake NEON,4,6.136091476,5.76459632,6.111240774,5.902233608,5.852963471,6.39854237,6.098516256,6.065687449,5.635230655,6.498675668,6.934179799,6.87774669,5.513650343,5.265419258,5.336694756,-2.21256668,-1.746353365,-2.105796608,-2.268429849,-2.104755324,-2.390391697,-2.324387621,-2.191196714,-1.974066504,-2.696938469,-2.747608294,-2.690026938,-1.845348578,-1.679313197,-1.301041697,3.968078811,4.011869726,4.082492487,3.795467217,3.81043888,4.138020048,3.789278046,3.990333534,3.720368004,4.000610543,4.28521324,4.339513581,3.684368126,3.618411386,4.004465875
