site,code,location,month,GPP_2001,GPP_2002,GPP_2003,GPP_2004,GPP_2005,GPP_2006,GPP_2007,GPP_2008,GPP_2009,GPP_2010,GPP_2011,GPP_2012,GPP_2013,GPP_2014,GPP_2015,NEE_2001,NEE_2002,NEE_2003,NEE_2004,NEE_2005,NEE_2006,NEE_2007,NEE_2008,NEE_2010,NEE_2011,NEE_2012,NEE_2013,NEE_2014,NEE_2015,TER_2001,TER_2002,TER_2003,TER_2004,TER_2005,TER_2006,TER_2007,TER_2008,TER_2009,TER_2010,TER_2011,TER_2012,TER_2013,TER_2014,TER_2015
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,9,4.297687554,4.561820369,4.320520804,4.213623511,4.889132453,4.395777735,4.625789665,4.544515509,4.631244148,4.812747899,3.997005952,4.556359087,4.615284582,4.308479985,4.185047388,-0.845302976,-0.876942431,-0.772730721,-0.673811497,-1.013237894,-0.888001167,-0.880684275,-0.975128025,-1.179165688,-0.791589425,-0.945048276,-0.951241549,-0.70354711,-0.585537452,3.413440826,3.613840178,3.518580782,3.561545287,3.802139471,3.479847326,3.700633811,3.487904489,3.552627536,3.570100118,3.197376704,3.496010984,3.573985122,3.5730497,3.510934548
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,10,3.034731088,3.615085465,3.338611753,3.518505887,3.585694872,3.023932419,3.300450434,3.266149515,3.349068329,3.606623811,3.045855939,3.291134541,3.348703579,3.781074828,3.703094017,-0.469044034,-0.601873058,-0.412450986,-0.531198702,-0.549791877,-0.395483488,-0.384988976,-0.469230045,-0.855665487,-0.45233626,-0.564829154,-0.514370526,-0.866723825,-0.621789382,2.624613256,2.965442678,2.89545876,2.943435413,2.989270117,2.704522873,2.899633051,2.77414159,2.827936392,2.766494725,2.624193915,2.68472531,2.832020164,2.885532997,3.019541757
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,11,2.401400545,2.185683373,2.456169844,2.395073449,2.600440956,2.357117341,2.452751568,2.319488201,2.217907361,2.43545419,2.400782484,1.826038249,2.282815522,2.358219503,2.715403854,-0.180763551,-0.221163069,-0.310015469,-0.195405816,-0.309133599,-0.294109508,-0.304815242,-0.407347095,-0.407043604,-0.255856649,-0.113124933,-0.129074015,-0.316190307,-0.257313618,2.298930059,2.002686735,2.165688592,2.240846863,2.264695432,2.093030532,2.193045822,1.952466078,2.168499902,2.04811098,2.143862783,1.787252338,2.198720838,2.02902203,2.447670684
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,12,1.711149049,1.681358843,1.861242443,1.952047424,1.855020092,2.05015062,2.005683562,2.095996594,1.675577271,1.603358217,1.872313187,1.518719169,1.954467032,1.788257533,2.041038763,-0.047534182,-0.143133724,-0.177452204,-0.21849879,-0.219802164,-0.054669248,-0.116493915,-0.116718886,-0.253893453,-0.082506397,0.050098328,-0.124045175,-0.052195143,-0.103286909,1.746725341,1.593417463,1.690895323,1.757129324,1.674331617,2.030775166,1.936277497,2.013422266,1.712893003,1.433433713,1.881940527,1.648766257,1.866622021,1.808337494,2.030923273
RMNP,US-xRM,Rocky Mountains NEON,1,0.186081034,0.176635453,0.418969942,0.163499756,0.301502209,0.265897203,0.111480888,0.033055685,0.320646865,0.090324942,0.114261977,0.219605395,0.168515356,0.199270068,0.225020537,0.06082608,0.076079136,-0.018242995,0.122906647,0.048786371,0.052778903,0.141160446,0.136323008,0.129526839,0.130050746,0.118246911,0.091634684,0.127707752,0.119530948,1.41E+36,0.468718272,0.604562936,0.446625965,0.551584128,0.518275048,0.424058273,0.28240859,0.576814114,0.392613445,0.417617926,0.517889274,0.451307705,0.507860032,0.497868744
RMNP,US-xRM,Rocky Mountains NEON,2,0.137860507,0.214313869,0.114817965,0.096527919,0.166953759,0.148251373,0.265562833,0.096796105,0.3628509,0.058766787,0.118317163,0.053525399,0.139472514,0.106159188,0.537089831,0.046170804,0.078723004,0.079768909,0.075445252,0.088823466,0.028626994,0.002974669,0.086948363,0.104981437,0.075228475,0.116301931,0.050340358,0.122777521,-0.004005824,0.407780028,0.48694906,0.363636479,0.359101633,0.445270766,0.411044212,0.498690097,0.345766119,0.519839414,0.321801647,0.369326674,0.318261376,0.396339387,0.37005057,0.693411667
RMNP,US-xRM,Rocky Mountains NEON,3,0.343153952,0.526942247,0.308055887,1.274323332,0.464723714,0.299886085,0.825310383,0.315310101,0.740925795,0.254375258,0.35947944,1.398339594,0.287159112,0.324211679,0.893115593,-0.061755878,-0.202343012,0.127439975,-0.512811316,-0.113265642,0.006325896,-0.225862145,-0.102286375,0.065397312,-0.111070606,-0.700580804,-0.009568507,-0.039783205,-0.330547408,0.579971238,0.569757869,0.568275245,0.974341915,0.587675838,0.536502747,0.805652039,0.535260945,0.776379988,0.519570529,0.527620508,0.960154013,0.528313109,0.556661566,0.769314377
RMNP,US-xRM,Rocky Mountains NEON,4,0.918093551,1.828902655,0.90348352,1.258715836,1.355147882,2.129926037,1.163460016,1.129497898,0.998172428,0.774534764,0.793797101,2.716303772,0.514016652,1.108088617,1.512931616,-0.177383299,-0.780957471,-0.139011013,-0.324090635,-0.45007489,-0.838324319,-0.362219072,-0.46641409,-0.169987645,-0.268484832,-1.160023839,-0.110646996,-0.412553789,-0.477674269,0.92306499,1.254249601,0.92798635,1.065433904,1.085768653,1.372808536,1.005511694,0.894212511,0.942534295,0.873221923,0.823311993,1.560628419,0.667921851,0.940376372,1.14990018
RMNP,US-xRM,Rocky Mountains NEON,5,2.894848772,2.593127272,2.515384219,3.226044554,2.633325625,3.001309431,2.62360479,2.404099724,2.587673636,1.839642872,1.755072874,2.612738805,2.110163032,2.020621869,1.52232652,-0.88179835,-0.788513943,-0.850699797,-1.095505576,-0.955086919,-1.084213842,-0.783789959,-0.716580922,-0.585309236,-0.46649425,-0.820129691,-0.780910506,-0.622480041,-0.312084553,1.93763045,1.877814423,1.71063755,2.018696489,1.734189119,1.955002652,1.803412596,1.696704442,1.741512789,1.322626358,1.293748424,1.87790355,1.480259351,1.539253914,1.292422461
RMNP,US-xRM,Rocky Mountains NEON,6,3.955691882,3.872970378,3.825448555,3.627102781,3.767422411,3.916514154,3.769987638,3.923171714,3.985357993,4.052830201,4.360654668,3.79049245,3.538394613,3.803863845,3.889501731,-1.133024124,-1.069555636,-1.221413533,-1.062992774,-1.14339645,-1.097940139,-1.126866239,-1.206876391,-1.232505094,-1.483542025,-0.999270925,-0.882955024,-1.127714002,-1.140693598,2.831298173,2.906166148,2.58266319,2.518424915,2.607978031,2.886482537,2.696035109,2.672224955,2.541891894,2.772538163,2.826128892,2.883463881,2.734662602,2.683584325,2.72592732
RMNP,US-xRM,Rocky Mountains NEON,7,3.866243074,3.952928894,4.345541272,4.137789419,4.807633805,4.44707525,4.280540329,4.066616806,4.167531162,4.199626122,4.247658888,3.768445184,3.74688697,3.698522815,4.750123536,-0.860886831,-0.882139816,-1.075999107,-1.112955973,-1.358509198,-1.186757657,-1.139516868,-0.962541961,-1.140715924,-1.143070505,-0.928164192,-0.826964199,-0.819288263,-1.384391365,2.938743418,3.024540917,3.225239503,2.89683782,3.352025598,3.141402996,3.025722328,3.065442432,2.969635582,2.986501311,3.013081704,2.800675871,2.870727487,2.83046743,3.178102032
RMNP,US-xRM,Rocky Mountains NEON,8,3.958152314,3.741218978,4.056384564,3.960134921,4.289592542,3.679649116,3.999191669,3.652229015,3.855400304,4.201445663,4.354994565,3.256930276,3.613701945,3.501697789,4.053771444,-0.969135158,-0.858479257,-0.987218452,-1.099299171,-1.25985225,-0.906977019,-1.022226934,-0.832968499,-1.113226063,-1.108409758,-0.677198223,-0.872174633,-0.779518487,-1.00980686,2.862096103,2.813605176,2.931819604,2.758373089,2.910654516,2.685616484,2.889161587,2.756116711,2.786788769,2.950306478,3.107491283,2.57814934,2.665035113,2.622706947,2.903755548
RMNP,US-xRM,Rocky Mountains NEON,9,3.235120788,2.930761893,2.998742818,2.789455007,3.452895008,2.77417512,3.291006839,3.079078173,2.94364188,3.626274353,3.147729683,2.76703773,3.044029054,3.057806497,3.143358757,-0.861780783,-0.698173027,-0.840076172,-0.657589644,-0.928542753,-0.757595124,-0.958734284,-0.887709197,-1.027413779,-0.794801544,-0.671259161,-0.745533377,-0.735614056,-0.749058425,2.359091482,2.18493705,2.135346161,2.084981515,2.479493723,1.967719793,2.261567553,2.174871193,2.189955144,2.600284904,2.306062068,2.138902486,2.24881667,2.339222047,2.415743336
RMNP,US-xRM,Rocky Mountains NEON,10,1.886965419,1.346513528,2.072968344,1.840831061,2.106849706,1.235314223,2.213525388,2.212839062,1.365687713,2.081303504,1.840222318,1.692244593,1.425853023,1.917776744,1.88967568,-0.531261227,-0.30989905,-0.436962688,-0.528618551,-0.509017928,-0.2709957,-0.638966551,-0.698448299,-0.571867112,-0.406507251,-0.389346097,-0.390551305,-0.436112837,-0.396740741,1.408947497,1.08286454,1.657249466,1.38590386,1.52206103,1.098608712,1.57495996,1.522586889,1.175275664,1.489813928,1.433098885,1.355951869,1.175964755,1.497149685,1.59581472
RMNP,US-xRM,Rocky Mountains NEON,11,0.628259687,0.396180417,0.368426268,0.321714231,0.457050216,0.634059216,0.837941581,0.77782509,0.542009712,0.381131766,0.346596102,0.842439221,0.488051696,0.638942275,0.423700011,-0.067215482,0.03923804,0.095160163,0.093504268,0.021540917,-0.052977894,0.02651637,-0.148695693,0.039908288,0.115440999,-0.100828467,0.074172897,0.008517481,0.123293009,0.770702736,0.65023405,0.643552142,0.5829314,0.688020462,0.774619724,0.956524824,0.863848117,0.733236083,0.586071036,0.630135487,0.885955614,0.712329975,0.79197888,0.689192141
RMNP,US-xRM,Rocky Mountains NEON,12,0.13471442,0.233842844,0.127542691,0.221581743,0.254493656,0.152823842,0.033259926,0.169010415,0.037788774,0.161819357,0.216555486,0.129478862,0.215389869,0.195009094,0.134805368,0.087923609,0.065050196,0.120503558,0.114699838,0.096143569,0.164583257,0.156594167,0.08727507,0.157712191,0.134930748,0.123162605,0.126868659,0.16379489,0.141669985,0.451548557,0.474137339,0.418890847,0.516040475,0.531925042,0.459814091,0.289900175,0.467713807,0.308548364,0.478218972,0.514754625,0.406953062,0.507796516,0.45729402,0.398269319
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,1,0.209510722,0.262218803,0.221446069,0.213653828,0.261489197,0.322805471,0.26651616,0.296879232,0.230438925,0.215113677,0.195754006,0.299491522,0.27832713,0.252282476,0.230450923,0.772880436,0.788613421,0.793186364,0.762312598,0.822674958,0.868058784,0.805643057,0.819525998,0.765576012,0.769353494,0.801197324,0.839435006,0.775289001,0.809088518,1.41E+36,0.925541185,0.844351862,0.860577191,0.990183366,1.127390037,0.919678479,1.004531488,0.864963181,0.87742373,0.757545049,1.013421463,1.007531204,0.913733359,0.875157762
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,2,0.303662563,0.310432457,0.1803175,0.271080106,0.289324353,0.310777339,0.172912183,0.323568114,0.309641695,0.141155757,0.280164392,0.302633832,0.331076808,0.224765857,0.138896089,0.861247459,0.900548268,0.738414654,0.790410497,0.835990512,0.849283223,0.748693116,0.857141716,0.672611775,0.851426117,0.837036481,0.854715033,0.770604549,0.706301382,0.989789651,1.092800455,0.811567392,0.899629393,1.000862572,0.985324283,0.704490862,1.060440218,1.002216815,0.75815373,1.023044132,1.035610916,1.052225354,0.828572727,0.658132014
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,3,0.386571273,0.504284508,0.572087812,0.497036131,0.40042302,0.499779761,0.577397223,0.471988091,0.452865827,0.513349682,0.51114123,0.884722645,0.392469867,0.374147244,0.373549806,0.854351068,0.913280542,0.816943816,0.895106894,0.843554538,0.894923107,0.880919811,0.900858199,0.903968198,0.892124705,0.844940376,0.831380132,0.922515795,0.840838387,1.179011481,1.372975735,1.352811834,1.328254952,1.141606777,1.32371198,1.412000982,1.301554627,1.404897452,1.364622804,1.364474514,1.726003085,1.104937124,1.188239947,1.142330406
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,4,3.087165896,2.690174326,2.485321056,3.219539723,2.488625753,2.988662702,2.111842844,2.578075338,1.818530433,4.595976997,2.547634701,3.811881611,2.53153834,1.376062635,2.217919982,-0.497681215,-0.15315457,0.106612281,-0.702169135,-0.186976933,-0.518591399,0.246416636,-0.098837872,-1.541420939,-0.123819589,-0.822340195,-0.236672365,0.680388586,0.045687977,2.645676766,2.588100724,2.646130411,2.546450058,2.482865782,2.630689494,2.350227144,2.569000645,2.277601238,3.116197083,2.485569028,2.976957396,2.383856921,2.056556795,2.336036279
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,5,8.056237002,8.741303372,6.610315985,9.408140744,7.93958404,8.235681112,9.019224205,7.377702858,8.301822449,8.490984423,8.57456028,8.196828075,8.192180412,7.502036975,8.928969128,-3.509914537,-4.392781714,-2.296985108,-4.170358898,-3.641241761,-3.937023416,-4.378851906,-3.304596597,-3.953783412,-3.961166405,-3.840348683,-3.918528752,-3.137090578,-4.277683725,4.308026343,4.169617214,3.959745777,4.741116857,4.127109378,4.223097115,4.403427465,3.979884847,4.256864782,4.337266303,4.294747565,4.175558162,4.143596066,4.09996767,4.590027171
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,6,9.380162828,9.696597924,8.445151429,9.436582807,9.575589614,9.189833995,9.403669996,9.513871918,8.855410957,9.095128466,9.065679455,9.004113471,8.85003567,9.598375389,8.581114484,-4.597241717,-4.593284746,-3.473146775,-4.418076301,-4.551278634,-4.474317439,-4.631199111,-4.549016852,-4.309762937,-4.215094062,-4.424160319,-3.89170701,-4.694991753,-3.677862028,4.574767522,4.694599098,4.520607405,4.674064279,4.710835048,4.506030629,4.580827849,4.616871802,4.498039942,4.482529308,4.533818706,4.329547922,4.576167191,4.720729648,4.560494346
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,7,9.386085762,9.159436152,8.810881351,8.948128875,8.807734772,9.114342465,9.027977328,9.112334889,8.687659752,8.364158405,8.520188602,8.32207813,8.36191009,8.497585867,8.415932925,-4.457945962,-3.986881891,-3.917692682,-3.934158769,-3.726478741,-4.296374176,-4.164697499,-4.287608,-3.361013431,-3.691118016,-3.4648506,-3.292973701,-4.032628994,-3.679713584,4.584952174,4.785155922,4.623870051,4.674767556,4.670837438,4.664966785,4.612047148,4.555295992,4.396508746,4.563878867,4.448448103,4.492580355,4.606998417,4.325306938,4.494526453
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,8,8.498115919,7.859571196,7.944730038,7.653157994,7.84161427,7.63126798,7.826667449,8.237407571,7.72699582,7.324422128,7.018366899,7.069961842,7.153346375,7.523457614,7.407356075,-3.808663594,-2.984968557,-3.242606472,-3.266226626,-3.169649049,-3.154979158,-3.04777437,-3.876217201,-2.575467157,-2.534206424,-2.867507119,-2.785993914,-3.124589594,-3.069687081,4.490445614,4.460726562,4.546669952,4.204364128,4.462465592,4.324491397,4.521320203,4.370169903,4.24765987,4.31938104,4.133374667,4.036778045,4.046363611,4.164323857,4.143573819
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,9,6.634355361,6.139398254,5.49423463,5.232706666,6.360195035,5.844970483,7.052069146,6.098937858,5.301520651,5.945794051,5.303328597,5.43009026,5.53750414,5.680196249,4.94318154,-2.651746377,-1.946687287,-1.562067916,-1.355502667,-2.197002546,-1.570351412,-2.679612182,-1.956352548,-1.930664858,-1.14360272,-1.677829619,-1.985231538,-1.738395084,-1.118413072,3.802145059,3.924619693,3.514239781,3.470559389,3.877826657,3.81513225,4.09109713,3.826200179,3.547393508,3.772805555,3.680141503,3.42166078,3.422062238,3.634779202,3.515763685
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,10,2.583720022,2.103037589,2.224270622,2.37295689,2.5255682,2.356388912,3.45457426,3.018164146,1.844950271,2.860975055,2.252908886,1.832886823,1.766282366,1.894580458,1.875805354,0.035917863,0.473097496,0.267635222,0.202101195,0.2983076,0.174813759,-0.229119329,-0.16030986,-0.069235783,0.407238237,0.46977569,0.5549541,0.641925424,0.472935277,2.583689293,2.43693551,2.459740106,2.474702061,2.760372573,2.464075981,3.072710809,2.658812604,2.397565552,2.674176612,2.542377015,2.226928109,2.291217645,2.463480217,2.291311175
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,11,0.516100983,0.463228255,0.524169551,0.579649149,0.501743895,0.509767011,0.541719632,0.452281926,0.470368778,0.510867885,0.468463599,0.420003504,0.379764209,0.403410591,0.524368216,1.023994557,0.879746847,0.886281877,0.924260132,0.871460549,0.937244378,0.883594111,0.892871898,0.906177505,0.90524903,0.935660549,0.916256937,0.951418157,0.961155534,1.620857063,1.280029488,1.382840498,1.502918673,1.332762471,1.460296365,1.408579879,1.277900013,1.514619242,1.327199732,1.355075381,1.28178517,1.270043119,1.312312928,1.515924826
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,12,0.285718499,0.293908204,0.289705835,0.269427078,0.262175984,0.357579767,0.297762498,0.32816521,0.199828557,0.208630483,0.322971862,0.296543405,0.257553679,0.29486569,0.31174324,0.854770039,0.823517171,0.819892793,0.805922099,0.816175395,0.856577296,0.836118066,0.873932967,0.801050774,0.845290374,0.824503555,0.809581562,0.794922126,0.811180865,1.051431279,0.999389345,0.965550423,0.925586961,1.004474736,1.149699819,1.016031405,1.144601056,0.882885649,0.808164812,1.049123396,0.97643369,0.941259425,1.02775038,1.122949484
SERC,US-xSE,Smithsonian Environmental Research Center NEON,1,0.3931949,0.477122606,0.406269972,0.368109281,0.384605861,0.533236753,0.554439855,0.522706136,0.373706856,0.414422889,0.333000568,0.570191878,0.459564757,0.422743357,0.403984632,0.482583245,0.504019962,0.43582235,0.479916004,0.568824183,0.544401445,0.516485553,0.507356047,0.476475845,0.482959757,0.524572635,0.486859899,0.529077623,0.469908628,1.41E+36,0.983886449,0.828223115,0.88185116,0.948639772,1.096176201,1.091057124,1.041845353,0.834982432,0.892462876,0.808745052,1.118982117,0.975847191,0.961914238,0.902656531
SERC,US-xSE,Smithsonian Environmental Research Center NEON,2,0.623553388,0.579469473,0.295941816,0.463982083,0.522812848,0.603897071,0.442296587,0.557450947,0.536037117,0.332492173,0.575710186,0.63745692,0.546587759,0.432256042,0.321245492,0.430555669,0.414754498,0.62189447,0.391291846,0.429254981,0.406822672,0.345552855,0.466202283,0.420977263,0.476605374,0.43335447,0.446012613,0.428250721,0.497756794,1.087051721,1.043689093,0.873260062,0.873403539,0.955735462,1.0210874,0.795641669,1.032108901,0.954679009,0.856515463,1.064790835,1.1156852,1.011411569,0.848241888,0.812589608
SERC,US-xSE,Smithsonian Environmental Research Center NEON,3,0.809001052,1.004979897,1.019438311,0.89413572,0.76488736,0.999002026,1.027296986,0.983891705,0.904557684,1.069474318,1.035101992,1.678965257,0.893001393,0.706073624,0.626729963,0.402712843,0.423022345,0.360754928,0.410321447,0.405059429,0.290794164,0.316010616,0.308216751,0.367582879,0.324129581,0.130867428,0.33229236,0.466161877,0.453438363,1.277786623,1.516669719,1.462412679,1.353768544,1.218694898,1.383328232,1.423815475,1.364867435,1.397624663,1.517170861,1.41202198,1.894212654,1.27064401,1.185926061,1.115283323
SERC,US-xSE,Smithsonian Environmental Research Center NEON,4,3.611775385,3.631706576,3.409275015,3.914627534,3.51012321,4.359117958,3.386005431,3.697577194,3.191410161,5.477126102,3.503769527,5.063431324,4.020527446,2.777958722,3.247786982,-0.815637204,-0.705033646,-0.546944458,-0.978232553,-0.713136935,-1.229575886,-0.643221585,-0.764229842,-1.895341464,-0.528625192,-1.569874378,-1.10744741,-0.418971345,-0.665968955,2.8251304,2.969017104,2.86965937,2.899988953,2.835018367,3.136723631,2.811418184,2.962268645,2.808883881,3.510073628,2.961211077,3.403992143,2.930707184,2.427375106,2.652779163
SERC,US-xSE,Smithsonian Environmental Research Center NEON,5,7.564417384,8.027139195,5.467698745,8.907255399,7.589314408,8.05298529,8.367622572,6.962746472,7.485242373,8.105626064,7.975600156,7.1641629,7.364404934,7.319102658,8.18094923,-2.859169718,-3.415812914,-1.215497546,-3.498114023,-2.83608262,-3.229708505,-3.531700582,-2.541523373,-3.086854065,-3.072921868,-2.548311166,-2.725677924,-2.700819645,-3.35333792,4.621321103,4.486063675,4.1627807,5.216461098,4.523186425,4.677232728,4.748275546,4.318393334,4.648878665,4.883921603,4.757859381,4.548433776,4.515880522,4.50754628,4.761092993
